Consumer_Timestamp,Producer_timestamp,Date,Time,Datetime,Record Index,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2025-04-04T15:26:44.470450,2025-04-04T14:45:34.132810,15/03/2004,16.00.00,2004-03-15T16:00:00,118,2.3,1318.0,141.0,11.5,1033.0,143.0,950.0,99.0,1675.0,1068.0,24.4,29.4,0.8848
2025-04-04T15:26:44.470785,2025-04-04T14:45:34.133816,15/03/2004,17.00.00,2004-03-15T17:00:00,119,2.8,1445.0,214.0,14.8,1141.0,156.0,857.0,110.0,1824.0,1252.0,23.8,31.3,0.9137
2025-04-04T15:26:44.471139,2025-04-04T14:45:34.134784,15/03/2004,18.00.00,2004-03-15T18:00:00,120,6.1,1917.0,471.0,32.1,1601.0,314.0,631.0,162.0,2447.0,1843.0,22.5,35.4,0.9547
2025-04-04T15:26:44.471470,2025-04-04T14:45:34.136146,15/03/2004,19.00.00,2004-03-15T19:00:00,121,8.0,2040.0,685.0,39.2,1754.0,404.0,542.0,187.0,2679.0,2122.0,20.4,42.5,1.0086
2025-04-04T15:26:44.471772,2025-04-04T14:45:34.137284,15/03/2004,20.00.00,2004-03-15T20:00:00,122,6.5,1895.0,538.0,31.0,1573.0,320.0,565.0,165.0,2443.0,1992.0,18.3,52.6,1.0945
2025-04-04T15:26:44.472066,2025-04-04T14:45:34.139203,15/03/2004,21.00.00,2004-03-15T21:00:00,123,4.2,1595.0,319.0,19.9,1294.0,256.0,678.0,145.0,2058.0,1707.0,16.7,57.4,1.0786
2025-04-04T15:26:44.472377,2025-04-04T14:45:34.140167,15/03/2004,22.00.00,2004-03-15T22:00:00,124,3.2,1439.0,224.0,15.3,1159.0,193.0,764.0,125.0,1856.0,1494.0,15.7,60.2,1.0654
2025-04-04T15:26:44.472658,2025-04-04T14:45:34.141328,15/03/2004,23.00.00,2004-03-15T23:00:00,125,1.4,1142.0,67.0,6.9,852.0,89.0,1008.0,101.0,1547.0,1164.0,15.3,61.4,1.058
2025-04-04T15:26:44.472952,2025-04-04T14:45:34.142496,16/03/2004,00.00.00,2004-03-16T00:00:00,126,2.1,1304.0,155.0,11.1,1019.0,127.0,852.0,103.0,1731.0,1272.0,14.1,65.7,1.0494
2025-04-04T15:26:44.473406,2025-04-04T14:45:34.143736,16/03/2004,01.00.00,2004-03-16T01:00:00,127,1.2,1074.0,49.0,5.4,784.0,79.0,1098.0,88.0,1483.0,1040.0,14.8,60.6,1.0148
2025-04-04T15:26:44.473657,2025-04-04T14:45:34.144714,16/03/2004,02.00.00,2004-03-16T02:00:00,128,0.8,968.0,29.0,2.8,640.0,43.0,1320.0,61.0,1386.0,867.0,14.8,59.2,0.9879
2025-04-04T15:26:44.473936,2025-04-04T14:45:34.146384,16/03/2004,03.00.00,2004-03-16T03:00:00,129,0.7,929.0,25.0,2.3,608.0,,1376.0,,1364.0,826.0,13.6,62.1,0.9636
2025-04-04T15:26:44.474189,2025-04-04T14:45:34.147597,16/03/2004,04.00.00,2004-03-16T04:00:00,130,,941.0,25.0,2.6,626.0,59.0,1316.0,59.0,1373.0,840.0,12.3,66.2,0.945
2025-04-04T15:26:44.474436,2025-04-04T14:45:34.149000,16/03/2004,05.00.00,2004-03-16T05:00:00,131,0.6,937.0,17.0,2.0,585.0,38.0,1412.0,52.0,1348.0,793.0,12.8,63.2,0.9283
2025-04-04T15:26:44.474787,2025-04-04T14:45:34.149695,16/03/2004,06.00.00,2004-03-16T06:00:00,132,0.9,1017.0,27.0,3.5,681.0,82.0,1246.0,64.0,1418.0,870.0,11.2,68.5,0.9081
2025-04-04T15:26:44.475080,2025-04-04T14:45:34.150700,16/03/2004,07.00.00,2004-03-16T07:00:00,133,1.3,1171.0,50.0,5.1,770.0,99.0,1162.0,70.0,1467.0,930.0,11.0,66.5,0.8705
2025-04-04T15:26:44.475358,2025-04-04T14:45:34.152155,16/03/2004,08.00.00,2004-03-16T08:00:00,134,3.4,1541.0,218.0,16.2,1185.0,263.0,770.0,97.0,1889.0,1407.0,11.7,63.7,0.8719
2025-04-04T15:26:44.475632,2025-04-04T14:45:34.153454,16/03/2004,09.00.00,2004-03-16T09:00:00,135,3.7,1539.0,285.0,19.7,1287.0,229.0,698.0,95.0,2055.0,1507.0,13.6,56.3,0.8743
2025-04-04T15:26:44.476003,2025-04-04T14:45:34.154778,16/03/2004,10.00.00,2004-03-16T10:00:00,136,5.3,1735.0,437.0,25.1,1431.0,396.0,628.0,150.0,2211.0,1843.0,17.8,42.9,0.8672
2025-04-04T15:26:44.476287,2025-04-04T14:45:34.155740,16/03/2004,11.00.00,2004-03-16T11:00:00,137,4.1,1571.0,327.0,20.0,1297.0,314.0,730.0,162.0,1973.0,1729.0,21.4,33.3,0.8417
2025-04-04T15:26:44.477290,2025-04-04T14:45:34.156558,16/03/2004,12.00.00,2004-03-16T12:00:00,138,3.3,1452.0,283.0,18.3,1250.0,217.0,776.0,154.0,1868.0,1583.0,24.4,27.4,0.8231
2025-04-04T15:26:44.477768,2025-04-04T14:45:34.157672,16/03/2004,13.00.00,2004-03-16T13:00:00,139,4.0,1579.0,366.0,22.3,1359.0,252.0,724.0,161.0,1998.0,1671.0,25.3,26.1,0.8264
2025-04-04T15:26:44.478055,2025-04-04T14:45:34.158565,16/03/2004,14.00.00,2004-03-16T14:00:00,140,3.8,1466.0,318.0,20.4,1309.0,263.0,773.0,161.0,1897.0,1491.0,25.8,23.2,0.7589
2025-04-04T15:26:44.478304,2025-04-04T14:45:34.159813,16/03/2004,15.00.00,2004-03-16T15:00:00,141,2.8,1280.0,228.0,14.6,1136.0,180.0,893.0,128.0,1675.0,1240.0,27.0,20.2,0.7094
2025-04-04T15:26:44.478820,2025-04-04T14:45:34.161459,16/03/2004,16.00.00,2004-03-16T16:00:00,142,2.9,1407.0,201.0,16.6,1197.0,184.0,905.0,129.0,1759.0,1313.0,28.2,18.6,0.7014
2025-04-04T15:26:44.479153,2025-04-04T14:45:34.162443,16/03/2004,17.00.00,2004-03-16T17:00:00,143,2.9,1389.0,199.0,15.8,1173.0,190.0,898.0,133.0,1739.0,1363.0,28.0,19.1,0.7098
2025-04-04T15:26:44.479421,2025-04-04T14:45:34.163449,16/03/2004,18.00.00,2004-03-16T18:00:00,144,3.4,1447.0,237.0,17.8,1235.0,184.0,859.0,139.0,1778.0,1296.0,23.9,25.7,0.7519
2025-04-04T15:26:44.479627,2025-04-04T14:45:34.164425,16/03/2004,19.00.00,2004-03-16T19:00:00,145,3.9,1551.0,261.0,19.1,1271.0,181.0,800.0,137.0,1875.0,1432.0,21.3,34.8,0.873
2025-04-04T15:26:44.479952,2025-04-04T14:45:34.165850,16/03/2004,20.00.00,2004-03-16T20:00:00,146,3.2,1474.0,230.0,15.8,1173.0,166.0,854.0,143.0,1776.0,1432.0,20.4,36.7,0.8704
2025-04-04T15:26:44.480230,2025-04-04T14:45:34.166598,16/03/2004,21.00.00,2004-03-16T21:00:00,147,5.1,1800.0,349.0,24.9,1426.0,317.0,700.0,177.0,2106.0,2034.0,19.0,41.3,0.9007
2025-04-04T15:26:44.480505,2025-04-04T14:45:34.168064,16/03/2004,22.00.00,2004-03-16T22:00:00,148,2.6,1379.0,183.0,13.5,1101.0,184.0,818.0,138.0,1710.0,1602.0,17.9,45.9,0.9342
2025-04-04T15:26:44.480760,2025-04-04T14:45:34.169124,16/03/2004,23.00.00,2004-03-16T23:00:00,149,1.7,1201.0,88.0,9.1,943.0,130.0,935.0,117.0,1560.0,1362.0,16.7,48.9,0.9226
2025-04-04T15:26:44.481022,2025-04-04T14:45:34.169926,17/03/2004,00.00.00,2004-03-17T00:00:00,150,1.7,1205.0,85.0,8.6,925.0,132.0,922.0,107.0,1547.0,1314.0,15.5,52.9,0.9271
2025-04-04T15:26:44.481282,2025-04-04T14:45:34.170934,17/03/2004,01.00.00,2004-03-17T01:00:00,151,1.2,1072.0,47.0,5.4,784.0,95.0,1066.0,90.0,1442.0,1114.0,15.5,51.9,0.9059
2025-04-04T15:26:44.481546,2025-04-04T14:45:34.172095,17/03/2004,02.00.00,2004-03-17T02:00:00,152,0.9,998.0,34.0,4.1,714.0,70.0,1169.0,79.0,1383.0,992.0,14.1,55.6,0.891
2025-04-04T15:26:44.481823,2025-04-04T14:45:34.173061,17/03/2004,03.00.00,2004-03-17T03:00:00,153,0.7,933.0,26.0,2.6,625.0,,1292.0,,1332.0,884.0,13.1,57.9,0.8666
2025-04-04T15:26:44.482090,2025-04-04T14:45:34.174056,17/03/2004,04.00.00,2004-03-17T04:00:00,154,,883.0,17.0,1.9,577.0,54.0,1396.0,60.0,1303.0,808.0,12.7,57.9,0.8447
2025-04-04T15:26:44.482399,2025-04-04T14:45:34.175332,17/03/2004,05.00.00,2004-03-17T05:00:00,155,0.5,869.0,11.0,1.6,554.0,28.0,1460.0,40.0,1268.0,667.0,11.8,58.0,0.8026
2025-04-04T15:26:44.482719,2025-04-04T14:45:34.176424,17/03/2004,06.00.00,2004-03-17T06:00:00,156,0.5,891.0,18.0,1.9,576.0,46.0,1417.0,53.0,1289.0,733.0,11.9,57.4,0.7978
2025-04-04T15:26:44.483208,2025-04-04T14:45:34.177637,17/03/2004,07.00.00,2004-03-17T07:00:00,157,1.6,1173.0,84.0,7.5,878.0,160.0,1038.0,84.0,1556.0,1052.0,9.9,65.2,0.7956
2025-04-04T15:26:44.483661,2025-04-04T14:45:34.178609,17/03/2004,08.00.00,2004-03-17T08:00:00,158,4.1,1587.0,260.0,21.4,1334.0,320.0,702.0,108.0,1999.0,1534.0,11.1,60.2,0.7958
2025-04-04T15:26:44.484354,2025-04-04T14:45:34.179860,17/03/2004,09.00.00,2004-03-17T09:00:00,159,6.6,1852.0,534.0,36.4,1696.0,377.0,553.0,127.0,2535.0,1931.0,14.1,50.0,0.802
2025-04-04T15:26:44.485184,2025-04-04T14:45:34.180499,17/03/2004,10.00.00,2004-03-17T10:00:00,160,4.3,1522.0,368.0,21.3,1331.0,280.0,703.0,134.0,2026.0,1734.0,17.7,40.1,0.8048
2025-04-04T15:26:44.485544,2025-04-04T14:45:34.181719,17/03/2004,11.00.00,2004-03-17T11:00:00,161,2.9,1438.0,200.0,15.4,1161.0,221.0,819.0,135.0,1782.0,1595.0,21.1,33.4,0.8265
2025-04-04T15:26:44.485784,2025-04-04T14:45:34.183097,17/03/2004,12.00.00,2004-03-17T12:00:00,162,2.5,1393.0,145.0,12.5,1067.0,210.0,905.0,142.0,1654.0,1490.0,24.3,28.3,0.8471
2025-04-04T15:26:44.486114,2025-04-04T14:45:34.184513,17/03/2004,13.00.00,2004-03-17T13:00:00,163,2.8,1452.0,188.0,15.1,1152.0,204.0,861.0,153.0,1747.0,1508.0,25.6,25.6,0.8254
2025-04-04T15:26:44.486397,2025-04-04T14:45:34.185443,17/03/2004,14.00.00,2004-03-17T14:00:00,164,2.6,1389.0,152.0,13.7,1108.0,161.0,887.0,123.0,1712.0,1334.0,25.9,25.9,0.8503
2025-04-04T15:26:44.486685,2025-04-04T14:45:34.186489,17/03/2004,15.00.00,2004-03-17T15:00:00,165,2.0,1207.0,103.0,10.4,994.0,135.0,1013.0,104.0,1520.0,1045.0,26.8,18.7,0.65
2025-04-04T15:26:44.486954,2025-04-04T14:45:34.187304,17/03/2004,16.00.00,2004-03-17T16:00:00,166,2.9,1365.0,193.0,15.2,1154.0,186.0,940.0,129.0,1679.0,1221.0,29.3,15.8,0.6309
2025-04-04T15:26:44.487217,2025-04-04T14:45:34.188195,17/03/2004,17.00.00,2004-03-17T17:00:00,167,2.5,1247.0,134.0,12.3,1060.0,147.0,1032.0,114.0,1525.0,1069.0,28.5,14.9,0.5708
2025-04-04T15:26:44.487472,2025-04-04T14:45:34.189371,17/03/2004,18.00.00,2004-03-17T18:00:00,168,5.0,1557.0,386.0,27.0,1478.0,299.0,793.0,158.0,1981.0,1569.0,25.9,16.0,0.5237
2025-04-04T15:26:44.487724,2025-04-04T14:45:34.190630,17/03/2004,19.00.00,2004-03-17T19:00:00,169,7.6,1973.0,577.0,38.4,1737.0,411.0,617.0,194.0,2414.0,2306.0,23.1,26.5,0.7403
2025-04-04T15:26:44.487998,2025-04-04T14:45:34.192136,17/03/2004,20.00.00,2004-03-17T20:00:00,170,6.7,1975.0,523.0,35.1,1667.0,347.0,597.0,182.0,2416.0,2359.0,20.5,38.2,0.9133
2025-04-04T15:26:44.488260,2025-04-04T14:45:34.193470,17/03/2004,21.00.00,2004-03-17T21:00:00,171,5.7,1795.0,472.0,27.2,1485.0,336.0,653.0,180.0,2174.0,2050.0,19.1,42.6,0.9294
2025-04-04T15:26:44.488564,2025-04-04T14:45:34.194615,17/03/2004,22.00.00,2004-03-17T22:00:00,172,2.8,1444.0,206.0,15.0,1150.0,202.0,770.0,136.0,1727.0,1727.0,17.2,44.1,0.8558
2025-04-04T15:26:44.488826,2025-04-04T14:45:34.196059,17/03/2004,23.00.00,2004-03-17T23:00:00,173,2.6,1488.0,216.0,15.7,1171.0,178.0,731.0,127.0,1778.0,1705.0,16.0,50.9,0.9206
2025-04-04T15:26:44.489082,2025-04-04T14:45:34.197512,18/03/2004,00.00.00,2004-03-18T00:00:00,174,2.3,1371.0,159.0,13.0,1083.0,154.0,796.0,116.0,1669.0,1551.0,14.8,53.9,0.9024
2025-04-04T15:26:44.489364,2025-04-04T14:45:34.199171,18/03/2004,01.00.00,2004-03-18T01:00:00,175,1.4,1161.0,70.0,8.1,904.0,92.0,947.0,107.0,1502.0,1240.0,14.3,55.4,0.8975
2025-04-04T15:26:44.489745,2025-04-04T14:45:34.199952,18/03/2004,02.00.00,2004-03-18T02:00:00,176,1.0,1064.0,44.0,5.5,787.0,61.0,1057.0,88.0,1407.0,1115.0,14.8,52.1,0.8686
2025-04-04T15:26:44.490672,2025-04-04T14:45:34.201371,18/03/2004,03.00.00,2004-03-18T03:00:00,177,0.7,970.0,42.0,3.6,687.0,,1196.0,,1351.0,969.0,13.9,53.9,0.8501
2025-04-04T15:26:44.491006,2025-04-04T14:45:34.202113,18/03/2004,04.00.00,2004-03-18T04:00:00,178,,954.0,28.0,2.9,645.0,60.0,1260.0,78.0,1334.0,925.0,11.6,61.9,0.8442
2025-04-04T15:26:44.492070,2025-04-04T14:45:34.202932,18/03/2004,05.00.00,2004-03-18T05:00:00,179,0.6,931.0,20.0,2.5,623.0,37.0,1293.0,57.0,1307.0,828.0,12.0,58.9,0.8233
2025-04-04T15:26:44.492387,2025-04-04T14:45:34.204402,18/03/2004,06.00.00,2004-03-18T06:00:00,180,0.7,938.0,26.0,3.0,650.0,68.0,1251.0,71.0,1333.0,893.0,10.9,62.1,0.8113
2025-04-04T15:26:44.492904,2025-04-04T14:45:34.205312,18/03/2004,07.00.00,2004-03-18T07:00:00,181,1.5,1166.0,78.0,7.7,885.0,139.0,1005.0,85.0,1551.0,1075.0,10.6,63.3,0.8067
2025-04-04T15:26:44.493638,2025-04-04T14:45:34.206398,18/03/2004,08.00.00,2004-03-18T08:00:00,182,4.7,1643.0,319.0,23.3,1384.0,339.0,667.0,124.0,2094.0,1610.0,11.5,60.0,0.8117
2025-04-04T15:26:44.494111,2025-04-04T14:45:34.207392,18/03/2004,09.00.00,2004-03-18T09:00:00,183,6.6,1934.0,506.0,35.8,1682.0,421.0,541.0,151.0,2468.0,2051.0,14.3,50.6,0.8186
2025-04-04T15:26:44.494395,2025-04-04T14:45:34.208129,18/03/2004,10.00.00,2004-03-18T10:00:00,184,4.5,1617.0,,21.3,1333.0,349.0,686.0,150.0,2010.0,1819.0,17.8,40.5,0.821
2025-04-04T15:26:44.494719,2025-04-04T14:45:34.208747,18/03/2004,11.00.00,2004-03-18T11:00:00,185,2.8,1473.0,,14.3,1127.0,224.0,831.0,152.0,1752.0,1568.0,20.8,34.4,0.8365
2025-04-04T15:26:44.495064,2025-04-04T14:45:34.209614,18/03/2004,12.00.00,2004-03-18T12:00:00,186,2.2,1379.0,,12.5,1068.0,171.0,899.0,139.0,1663.0,1374.0,23.8,28.2,0.8219
2025-04-04T15:26:44.495278,2025-04-04T14:45:34.210724,18/03/2004,13.00.00,2004-03-18T13:00:00,187,2.2,1385.0,,12.2,1056.0,149.0,891.0,133.0,1648.0,1268.0,24.2,28.7,0.8515
2025-04-04T15:26:44.495592,2025-04-04T14:45:34.212494,18/03/2004,14.00.00,2004-03-18T14:00:00,188,2.3,1379.0,,13.1,1087.0,137.0,901.0,126.0,1660.0,1144.0,25.2,24.9,0.7829
2025-04-04T15:26:44.495804,2025-04-04T14:45:34.213605,18/03/2004,15.00.00,2004-03-18T15:00:00,189,2.2,1322.0,,14.4,1129.0,149.0,934.0,128.0,1639.0,1109.0,27.0,17.8,0.6275
2025-04-04T15:26:44.496073,2025-04-04T14:45:34.214510,18/03/2004,16.00.00,2004-03-18T16:00:00,190,2.8,1496.0,,16.8,1205.0,172.0,822.0,169.0,1767.0,1347.0,27.1,23.1,0.818
2025-04-04T15:26:44.496358,2025-04-04T14:45:34.215361,18/03/2004,17.00.00,2004-03-18T17:00:00,191,2.7,1409.0,,14.5,1131.0,166.0,873.0,149.0,1689.0,1206.0,25.8,23.9,0.7832
2025-04-04T15:26:44.496636,2025-04-04T14:45:34.216299,18/03/2004,18.00.00,2004-03-18T18:00:00,192,3.7,1513.0,,21.5,1338.0,214.0,764.0,156.0,1957.0,1397.0,23.0,26.8,0.7446
2025-04-04T15:26:44.496968,2025-04-04T14:45:34.217277,18/03/2004,19.00.00,2004-03-18T19:00:00,193,5.1,1667.0,,26.4,1464.0,280.0,683.0,168.0,2118.0,1588.0,20.7,31.1,0.7523
2025-04-04T15:26:44.497352,2025-04-04T14:45:34.218883,18/03/2004,20.00.00,2004-03-18T20:00:00,194,5.1,1667.0,,26.0,1453.0,276.0,684.0,176.0,2051.0,1569.0,18.6,36.2,0.7676
2025-04-04T15:26:44.497739,2025-04-04T14:45:34.220097,18/03/2004,21.00.00,2004-03-18T21:00:00,195,3.2,1430.0,,14.1,1121.0,178.0,814.0,135.0,1732.0,1322.0,16.0,48.4,0.8768
2025-04-04T15:26:44.498473,2025-04-04T14:45:34.221022,18/03/2004,22.00.00,2004-03-18T22:00:00,196,2.1,1333.0,,10.3,989.0,129.0,885.0,121.0,1621.0,1194.0,14.5,57.8,0.9456
2025-04-04T15:26:44.498975,2025-04-04T14:45:34.222134,18/03/2004,23.00.00,2004-03-18T23:00:00,197,1.7,1262.0,,8.3,911.0,95.0,948.0,99.0,1545.0,1062.0,13.1,64.2,0.9606
2025-04-04T15:26:44.499201,2025-04-04T14:45:34.223075,19/03/2004,00.00.00,2004-03-19T00:00:00,198,2.0,1287.0,,8.9,936.0,126.0,918.0,106.0,1606.0,1040.0,12.0,69.7,0.9735
2025-04-04T15:26:44.499407,2025-04-04T14:45:34.224146,19/03/2004,01.00.00,2004-03-19T01:00:00,199,1.6,1134.0,,6.6,840.0,103.0,1021.0,96.0,1501.0,917.0,11.9,71.1,0.9915
2025-04-04T15:26:44.499647,2025-04-04T14:45:34.225221,19/03/2004,02.00.00,2004-03-19T02:00:00,200,0.9,999.0,,3.6,688.0,48.0,1229.0,63.0,1380.0,594.0,12.5,69.3,1.0029
2025-04-04T15:26:44.500025,2025-04-04T14:45:34.226153,19/03/2004,03.00.00,2004-03-19T03:00:00,201,0.7,961.0,,2.5,622.0,,1382.0,,1301.0,430.0,12.5,67.5,0.9768
2025-04-04T15:26:44.500283,2025-04-04T14:45:34.227237,19/03/2004,04.00.00,2004-03-19T04:00:00,202,,934.0,,1.8,569.0,20.0,1440.0,32.0,1280.0,397.0,12.3,67.7,0.9665
2025-04-04T15:26:44.500597,2025-04-04T14:45:34.228475,19/03/2004,05.00.00,2004-03-19T05:00:00,203,0.5,913.0,,1.3,525.0,18.0,1620.0,28.0,1260.0,370.0,12.5,66.8,0.962
2025-04-04T15:26:44.500955,2025-04-04T14:45:34.229056,19/03/2004,06.00.00,2004-03-19T06:00:00,204,0.7,969.0,,2.3,607.0,56.0,1373.0,61.0,1324.0,438.0,12.3,66.3,0.9487
2025-04-04T15:26:44.501298,2025-04-04T14:45:34.229758,19/03/2004,07.00.00,2004-03-19T07:00:00,205,1.5,1182.0,,6.7,845.0,115.0,1054.0,99.0,1539.0,704.0,12.4,64.9,0.9332
2025-04-04T15:26:44.501587,2025-04-04T14:45:34.230503,19/03/2004,08.00.00,2004-03-19T08:00:00,206,4.8,1740.0,,22.8,1372.0,320.0,671.0,157.0,2144.0,1476.0,13.0,61.6,0.9209
2025-04-04T15:26:44.501863,2025-04-04T14:45:34.231339,19/03/2004,09.00.00,2004-03-19T09:00:00,207,6.2,1819.0,,31.3,1582.0,357.0,575.0,166.0,2456.0,1716.0,13.6,58.8,0.912
2025-04-04T15:26:44.502131,2025-04-04T14:45:34.232686,19/03/2004,10.00.00,2004-03-19T10:00:00,208,4.0,1427.0,,19.2,1275.0,253.0,701.0,149.0,1980.0,1398.0,13.9,57.1,0.9032
2025-04-04T15:26:44.502391,2025-04-04T14:45:34.233865,19/03/2004,11.00.00,2004-03-19T11:00:00,209,3.3,1390.0,,16.4,1191.0,218.0,759.0,135.0,1879.0,1268.0,14.5,54.4,0.8917
2025-04-04T15:26:44.502646,2025-04-04T14:45:34.234905,19/03/2004,12.00.00,2004-03-19T12:00:00,210,2.8,1283.0,,14.0,1117.0,192.0,813.0,127.0,1751.0,1188.0,15.5,50.1,0.8744
2025-04-04T15:26:44.502944,2025-04-04T14:45:34.236181,19/03/2004,13.00.00,2004-03-19T13:00:00,211,3.0,1304.0,,15.3,1157.0,176.0,793.0,122.0,1801.0,1171.0,16.1,47.6,0.8655
2025-04-04T15:26:44.503234,2025-04-04T14:45:34.237100,19/03/2004,14.00.00,2004-03-19T14:00:00,212,3.3,1364.0,,16.7,1202.0,198.0,771.0,135.0,1875.0,1250.0,16.3,47.1,0.864
2025-04-04T15:26:44.503498,2025-04-04T14:45:34.237973,19/03/2004,15.00.00,2004-03-19T15:00:00,213,3.5,1410.0,,19.0,1268.0,212.0,724.0,139.0,1957.0,1344.0,16.4,47.5,0.8791
2025-04-04T15:26:44.503714,2025-04-04T14:45:34.238941,19/03/2004,16.00.00,2004-03-19T16:00:00,214,4.0,1476.0,,19.4,1280.0,249.0,708.0,147.0,1955.0,1378.0,16.1,50.2,0.9094
2025-04-04T15:26:44.503967,2025-04-04T14:45:34.240285,19/03/2004,17.00.00,2004-03-19T17:00:00,215,4.6,1522.0,,20.9,1320.0,270.0,690.0,158.0,2005.0,1435.0,16.0,50.7,0.9142
2025-04-04T15:26:44.504416,2025-04-04T14:45:34.241822,19/03/2004,18.00.00,2004-03-19T18:00:00,216,4.1,1442.0,,20.2,1301.0,231.0,704.0,146.0,1952.0,1372.0,15.8,50.3,0.8989
2025-04-04T15:26:44.504866,2025-04-04T14:45:34.242760,19/03/2004,19.00.00,2004-03-19T19:00:00,217,4.5,1469.0,,21.7,1344.0,251.0,677.0,144.0,1997.0,1471.0,15.5,50.6,0.884
2025-04-04T15:26:44.505312,2025-04-04T14:45:34.243855,19/03/2004,20.00.00,2004-03-19T20:00:00,218,3.9,1467.0,,19.8,1292.0,210.0,698.0,138.0,1942.0,1439.0,15.4,51.4,0.8956
2025-04-04T15:26:44.505984,2025-04-04T14:45:34.244755,19/03/2004,21.00.00,2004-03-19T21:00:00,219,4.0,1421.0,,16.7,1202.0,249.0,748.0,143.0,1854.0,1429.0,15.2,53.1,0.9117
2025-04-04T15:26:44.507179,2025-04-04T14:45:34.245614,19/03/2004,22.00.00,2004-03-19T22:00:00,220,2.2,1175.0,,9.1,945.0,143.0,904.0,116.0,1604.0,1081.0,14.7,57.6,0.9573
2025-04-04T15:26:44.507591,2025-04-04T14:45:34.246730,19/03/2004,23.00.00,2004-03-19T23:00:00,221,2.1,1215.0,,8.3,912.0,127.0,948.0,109.0,1547.0,993.0,14.2,58.3,0.938
2025-04-04T15:26:44.507908,2025-04-04T14:45:34.248275,20/03/2004,00.00.00,2004-03-20T00:00:00,222,1.7,1127.0,,5.8,802.0,104.0,1064.0,92.0,1447.0,837.0,13.8,57.9,0.9085
2025-04-04T15:26:44.508225,2025-04-04T14:45:34.249294,20/03/2004,01.00.00,2004-03-20T01:00:00,223,1.6,1090.0,,5.2,773.0,86.0,1105.0,83.0,1429.0,761.0,13.9,55.9,0.8842
2025-04-04T15:26:44.509613,2025-04-04T14:45:34.250324,20/03/2004,02.00.00,2004-03-20T02:00:00,224,1.3,1017.0,,4.1,718.0,74.0,1182.0,81.0,1382.0,650.0,13.9,55.6,0.8765
2025-04-04T15:26:44.510012,2025-04-04T14:45:34.251383,20/03/2004,03.00.00,2004-03-20T03:00:00,225,1.3,997.0,,3.4,677.0,,1252.0,,1359.0,591.0,13.8,55.1,0.8666
2025-04-04T15:26:44.510292,2025-04-04T14:45:34.252684,20/03/2004,04.00.00,2004-03-20T04:00:00,226,,945.0,,2.9,646.0,44.0,1308.0,55.0,1332.0,505.0,13.8,54.6,0.8574
2025-04-04T15:26:44.510485,2025-04-04T14:45:34.253953,20/03/2004,05.00.00,2004-03-20T05:00:00,227,0.8,956.0,,3.1,661.0,42.0,1260.0,53.0,1351.0,518.0,13.6,55.1,0.856
2025-04-04T15:26:44.510792,2025-04-04T14:45:34.255848,20/03/2004,06.00.00,2004-03-20T06:00:00,228,0.8,966.0,,2.5,622.0,63.0,1317.0,67.0,1342.0,571.0,13.6,59.0,0.9129
2025-04-04T15:26:44.511063,2025-04-04T14:45:34.257156,20/03/2004,07.00.00,2004-03-20T07:00:00,229,1.1,1064.0,,4.3,728.0,115.0,1161.0,91.0,1461.0,842.0,13.5,58.4,0.896
2025-04-04T15:26:44.511325,2025-04-04T14:45:34.258262,20/03/2004,08.00.00,2004-03-20T08:00:00,230,2.1,1300.0,,8.9,935.0,170.0,902.0,113.0,1623.0,1145.0,13.8,58.0,0.9083
2025-04-04T15:26:44.511749,2025-04-04T14:45:34.258867,20/03/2004,09.00.00,2004-03-20T09:00:00,231,2.4,1348.0,,10.5,998.0,147.0,834.0,102.0,1689.0,1218.0,14.6,53.1,0.8765
2025-04-04T15:26:44.512202,2025-04-04T14:45:34.259603,20/03/2004,10.00.00,2004-03-20T10:00:00,232,2.6,1425.0,,12.5,1068.0,166.0,776.0,107.0,1764.0,1341.0,15.0,52.3,0.8881
2025-04-04T15:26:44.512776,2025-04-04T14:45:34.260476,20/03/2004,11.00.00,2004-03-20T11:00:00,233,2.8,1474.0,,12.3,1061.0,195.0,768.0,113.0,1768.0,1406.0,15.4,52.1,0.9046
2025-04-04T15:26:44.513153,2025-04-04T14:45:34.261485,20/03/2004,12.00.00,2004-03-20T12:00:00,234,2.6,1490.0,,11.7,1039.0,182.0,782.0,108.0,1757.0,1422.0,16.3,50.0,0.9158
2025-04-04T15:26:44.513560,2025-04-04T14:45:34.262597,20/03/2004,13.00.00,2004-03-20T13:00:00,235,2.6,1495.0,,11.7,1040.0,168.0,809.0,105.0,1735.0,1373.0,17.1,47.9,0.9281
2025-04-04T15:26:44.513905,2025-04-04T14:45:34.263868,20/03/2004,14.00.00,2004-03-20T14:00:00,236,2.1,1376.0,,9.3,953.0,125.0,900.0,93.0,1636.0,1153.0,19.0,42.9,0.937
2025-04-04T15:26:44.514151,2025-04-04T14:45:34.264693,20/03/2004,15.00.00,2004-03-20T15:00:00,237,1.7,1305.0,,7.6,884.0,95.0,980.0,87.0,1573.0,927.0,19.5,42.3,0.9476
2025-04-04T15:26:44.514429,2025-04-04T14:45:34.265605,20/03/2004,16.00.00,2004-03-20T16:00:00,238,1.6,1283.0,,6.7,844.0,79.0,1036.0,76.0,1539.0,766.0,19.5,42.3,0.9493
